retailerProductId,name,brand,url,matchedFieldTitles,matchedSnippets,categoryPaths
484791011,Alpro Barista Oat Long Life Dairy Free Drink,Alpro,https://www.ocado.com/products/484791011/details,dietaryInformation,Suitable for Vegans,dietary-lifestyle-world-foods/b-corp-certified/drinks/dairy-free-milk | dietary-lifestyle-world-foods/brands-we-love/alpro-shop/long-life-milk-alternatives | dietary-lifestyle-world-foods/free-from/dairy-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/free-from/lactose-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/free-from/sugar-free-no-added-sugar/milk-alternatives | dietary-lifestyle-world-foods/vegan/dairy-alternatives | fresh-chilled-food/dairy-eggs/milk-alternatives/long-life-milk-alternatives
644974011,Alpro Gut Health Strawberry Dairy Free Yoghurt Alternative,Alpro,https://www.ocado.com/products/644974011/details,features | dietaryInformation,"Billions of live cultures, Source of fibre, Source of calcium, 100% Plant-Based, Naturally Lactose Free, Free from dairy and gluten, Suitable for Vegans | Gluten free; Suitable for Vegans",dietary-lifestyle-world-foods/free-from/dairy-free/dairy-free | fresh-chilled-food/yoghurts/dairy-free | fresh-chilled-food/yoghurts/multipack-yoghurts/flavoured
644946011,Alpro High Protein Tropical Fruit Dairy Free Soya Yoghurt Alternative,Alpro,https://www.ocado.com/products/644946011/details,features | dietaryInformation,"Plant-Based with Live Cultures, Tropical, 15g Per pack, Plant-Based Soya, Free from dairy and gluten, Naturally lactose free, Naturally low in fat and saturated fat, No artificial sweeteners, Suitable for vegans | Gluten free; Low Fat; Suitable for Vegans",dietary-lifestyle-world-foods/brands-we-love/alpro-shop/yoghurt-alternatives | dietary-lifestyle-world-foods/free-from/dairy-free/dairy-free | dietary-lifestyle-world-foods/free-from/lactose-free/yoghurts | dietary-lifestyle-world-foods/free-from/wheat-free/desserts-yoghurts/yoghurts | food-cupboard/crisps-snacks-nuts/protein-energy-snacks/protein-snacks | fresh-chilled-food/yoghurts/dairy-free | fresh-chilled-food/yoghurts/flavoured-yoghurts/single-pots | fresh-chilled-food/yoghurts/single-pots/flavoured | health-beauty-personal-care/health-medicines/sports-nutrition/protein-shop/yoghurt-puddings
679651011,Alpro Oat Long Life Dairy Free Drink (Pack of 8),Alpro,https://www.ocado.com/products/679651011/details,dietaryInformation,No Sugar; Suitable for Vegans,dietary-lifestyle-world-foods/free-from/gluten-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/free-from/lactose-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/vegan/dairy-alternatives | fresh-chilled-food/dairy-eggs/milk-alternatives/lactose-free-milk | fresh-chilled-food/dairy-eggs/milk-alternatives/long-life-milk-alternatives
484786011,Alpro Oat No Sugar Chilled Dairy Free Drink,Alpro,https://www.ocado.com/products/484786011/details,dietaryInformation | detailedDescription,"No Sugar; Suitable for Vegans | Lactose free milk Suitable for vegans Naturally low in fat & saturated fat No sugars Rich in fibre A source of calcium* A source of vitamins B2, B12 & D Chilled from the fridge *Source of calcium. Calcium is needed for the maintenance of normal bones. A varied and balanced diet and a healthy lifestyle are recommended for good health. At Alpro we call our products oat drinks and not oat milks- why you ask? By definition- milk is a nutrient rich food produced by mammals - and our tasty oat drinks are completely plant based! Oatstanding oats. They're doing a great job. And when they find their way into our Oat No Sugars drink, they're doing it with zero sugars and absolutely no added sweeteners. So all you get is the good, honest taste of oat. In your porridge, on your cereal or in a glass. You can mix it up or drink it straight. Hey, we know it's not milk, but who doesn't like a little variety! Dairy free naturally makes it perfect for vegans and plant-based passionistas. Or just anyone who's t-oat-ally smitten and wants to pour a little extra plant-based loveliness into their day! Because why should vegans have all the fun?",dietary-lifestyle-world-foods/brands-we-love/alpro-shop/fresh-milk-alternatives | dietary-lifestyle-world-foods/free-from/dairy-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/free-from/lactose-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/vegan/dairy-alternatives | fresh-chilled-food/best-of-british/dairy-eggs/dairy | fresh-chilled-food/dairy-eggs/milk-alternatives/fresh-milk-alternatives | fresh-chilled-food/dairy-eggs/milk-alternatives/long-life-milk-alternatives
484789011,Alpro Oat No Sugar Long Life Dairy Free Drink,Alpro,https://www.ocado.com/products/484789011/details,dietaryInformation | detailedDescription,"No Sugar; Suitable for Vegans | WE ARE CURRENTLY GIVING OUR PACKS A DELICIOUS NEW LOOK! Lactose free milk Suitable for vegans Naturally low in fat & saturated fat No sugars, no sweeteners Rich in Fibre A source of calcium* A source of vitamins B2, B12 & D UHT for a longer shelf life *Source of calcium. Calcium is needed for the maintenance of normal bones. A varied and balanced diet and a healthy lifestyle are recommended for good health At Alpro we call our products oat drinks and not oat milks- why you ask? By definition- milk is a nutrient rich food produced by mammals - and our tasty oat drinks are completely plant based! Oatstanding oats. They're doing a great job. And when they find their way into our Oat No Sugars drink, they're doing it with zero sugars and absolutely no added sweeteners. So all you get is the good, honest taste of oat. In your porridge, on your cereal or in a glass. You can mix it up or drink it straight. Hey, we know it's not milk, but who doesn't like a little variety! Dairy free naturally makes it perfect for vegans and plant-based passionistas. Or just anyone who's t-oat-ally smitten and wants to pour a little extra plant-based loveliness into their day! Because why should vegans have all the fun?",dietary-lifestyle-world-foods/b-corp-certified/drinks/dairy-free-milk | dietary-lifestyle-world-foods/brands-we-love/alpro-shop/fresh-milk-alternatives | dietary-lifestyle-world-foods/free-from/dairy-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/free-from/lactose-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/vegan/dairy-alternatives | events-inspiration/big-brand-offers | events-inspiration/payday-deals | fresh-chilled-food/dairy-eggs/milk-alternatives/long-life-milk-alternatives
679652011,Alpro Oat No Sugar Long Life Dairy Free Drink (Pack of 8),Alpro,https://www.ocado.com/products/679652011/details,dietaryInformation | detailedDescription,"No Sugar; Suitable for Vegans | WE ARE CURRENTLY GIVING OUR PACKS A DELICIOUS NEW LOOK! Lactose free milk Suitable for vegans Naturally low in fat & saturated fat No sugars, no sweeteners Rich in Fibre A source of calcium* A source of vitamins B2, B12 & D UHT for a longer shelf life *Source of calcium. Calcium is needed for the maintenance of normal bones. A varied and balanced diet and a healthy lifestyle are recommended for good health At Alpro we call our products oat drinks and not oat milks- why you ask? By definition- milk is a nutrient rich food produced by mammals - and our tasty oat drinks are completely plant based! Oatstanding oats. They're doing a great job. And when they find their way into our Oat No Sugars drink, they're doing it with zero sugars and absolutely no added sweeteners. So all you get is the good, honest taste of oat. In your porridge, on your cereal or in a glass. You can mix it up or drink it straight. Hey, we know it's not milk, but who doesn't like a little variety! Dairy free naturally makes it perfect for vegans and plant-based passionistas. Or just anyone who's t-oat-ally smitten and wants to pour a little extra plant-based loveliness into their day! Because why should vegans have all the fun?",dietary-lifestyle-world-foods/free-from/lactose-free/milk-cream-alternatives/milk-alternatives | dietary-lifestyle-world-foods/vegan/dairy-alternatives | fresh-chilled-food/dairy-eggs/milk-alternatives/lactose-free-milk | fresh-chilled-food/dairy-eggs/milk-alternatives/long-life-milk-alternatives
633855011,Alpro Smooth Subtle Creamy Oat Drink,Alpro,https://www.ocado.com/products/633855011/details,features | dietaryInformation,"Rich in Fibre, Plant-Based with Calcium, Plant-Based Yumminess, Source of calcium & vit B2, D2, Naturally low in fat, Free from dairy, Naturally lactose free, Plant-Based Subtle & Creamy, Suitable for vegans | Low Fat; Suitable for Vegans",dietary-lifestyle-world-foods/vegan/dairy-alternatives | fresh-chilled-food/dairy-eggs/milk-alternatives/fresh-milk-alternatives
633856011,Alpro Unsweetened Almond Milk,Alpro,https://www.ocado.com/products/633856011/details,dietaryInformation,No Sugar; Suitable for Coeliacs; Suitable for Vegans,dietary-lifestyle-world-foods/vegan/dairy-alternatives | fresh-chilled-food/dairy-eggs/milk-alternatives/fresh-milk-alternatives
633021011,Altano Douro Rewilding red,Altano,https://www.ocado.com/products/633021011/details,features | dietaryInformation,"Wine of Portugal, Rewilding Portugal - Making Europe a Wilder Place, Certified minimum intervention viticulture, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/wine/red-wine/shop-by-country/rest-of-world/portugal | beer-wine-spirits/wine/red-wine/shop-by-flavour/soft-fruity
636817011,Amelia Pinot Noir Limari Valley,Amelia,https://www.ocado.com/products/636817011/details,features | dietaryInformation,Suitable for Vegans | Suitable for Vegans,beer-wine-spirits/wine/buyer-s-picks | beer-wine-spirits/wine/fine-wine/new-world | beer-wine-spirits/wine/red-wine/fine-red-wine | beer-wine-spirits/wine/red-wine/shop-by-country/chile
495176011,America's Finest Pumpkin Puree,America's Finest,https://www.ocado.com/products/495176011/details,features | dietaryInformation,"100% natural, For g"" one pie, Gluten Free, Suitable for Vegans, Kosher | Kosher; Gluten free; Suitable for Vegans",dietary-lifestyle-world-foods/world-foods/american/snacks | food-cupboard/tinned-canned/tinned-vegetables/mixed-vegetables
686195011,American Chip Spice Seasoning,American Chip Spice,https://www.ocado.com/products/686195011/details,dietaryInformation,Suitable for Vegans; Suitable for Vegetarians,food-cupboard/cooking-ingredients/seasonings-rubs/garlic-onion-all-purpose/all-purpose-seasoning | food-cupboard/cooking-ingredients/seasonings-rubs/made-for-vegetables | food-cupboard/cooking-ingredients/spices/paprika | food-cupboard/food-cupboard-essentials/sauces-ingredients | new-trending/new
658433011,Amicale Rosso,Amicale,https://www.ocado.com/products/658433011/details,dietaryInformation,Suitable for Vegans and Vegetarians,beer-wine-spirits/wine/red-wine/shop-by-country/italy
647818011,Amie Non-alc Sparkling Rose,Amie,https://www.ocado.com/products/647818011/details,dietaryInformation,Suitable for Vegans and Vegetarians,beer-wine-spirits/wine/champagne-prosecco-sparkling-wine/sparkling-wine/france | beer-wine-spirits/wine/low-no-alcohol-wine/low-alcohol-wine | events-inspiration/buy-women-built/drinks | events-inspiration/makers-market/female-founders
51066011,Amisa Organic Gluten Free Buckwheat Crispbread,Amisa,https://www.ocado.com/products/51066011/details,features | dietaryInformation,"Delightfully Gluten Free, Deliciously wholesome, Gluten and yeast free, Suitable for vegans | Suitable for Vegans; Organic; Gluten free",dietary-lifestyle-world-foods/free-from/gluten-free/biscuits-crisps-snacks/savoury-biscuits | dietary-lifestyle-world-foods/free-from/wheat-free/biscuits-crisps-snacks/savoury-biscuits | dietary-lifestyle-world-foods/organic/snacks-treats/savoury-snacks | food-cupboard/crackers-crispbreads/crispbreads-flatbreads/crispbreads | food-cupboard/crackers-crispbreads/healthier-free-from-crackers
609231011,Amisa Organic Gluten Free Seeded Breakfast Rolls,Amisa,https://www.ocado.com/products/609231011/details,dietaryInformation,"Organic, suitable for vegans, certified gluten free , high fibre",bakery/gluten-free-bakery | dietary-lifestyle-world-foods/free-from/gluten-free/bakery/bread | dietary-lifestyle-world-foods/free-from/gluten-free/bakery/rolls-buns-baguettes/rolls
645002011,Amoy Teriyaki Sauce,Amoy,https://www.ocado.com/products/645002011/details,dietaryInformation,Suitable for Vegans,dietary-lifestyle-world-foods/vegan/food-cupboard | dietary-lifestyle-world-foods/vegetarian/food-cupboard | dietary-lifestyle-world-foods/world-foods/japanese/seasonings-sauces/sauces | food-cupboard/cooking-sauces/stir-fry-oriental-sauces/soy-oyster-flavouring-sauces/oriental-flavoured-sauces
88392011,Animology Deodorising Fox Poo Shampoo for Dogs,Animology,https://www.ocado.com/products/88392011/details,dietaryInformation,Suitable for Vegans,pets/pet-cleaning/shampoos
88363011,Animology Dogs Body Dog Shampoo,Animology,https://www.ocado.com/products/88363011/details,dietaryInformation,Suitable for Vegans,pets/pet-cleaning/shampoos
88391011,Animology Puppy Love Shampoo,Animology,https://www.ocado.com/products/88391011/details,dietaryInformation,Suitable for Vegans,pets/pet-cleaning/shampoos
520767011,Antonella Sardinian Peeled Whole Plum Tomatoes,Antonella,https://www.ocado.com/products/520767011/details,dietaryInformation,Suitable for Vegetarians and Vegans.,events-inspiration/gourmet-food-market/for-the-larder | food-cupboard/tinned-canned/tinned-tomatoes/tinned-tomatoes | fresh-chilled-food/brands-we-love/natoora-shop/provisions
609226011,Anusol Natural Cream,Anusol,https://www.ocado.com/products/609226011/details,dietaryInformation | detailedDescription,"Suitable for Vegans | Anusol Natural Cream is a tried and trusted solution for painful and itchy skin around the anal area – it is instantly cooling, relieving discomfort and soothing itching. It contains natural ingredients, including Menthol, Witch Hazel and organic Aloe Vera and Calendula. Suitable for use by pregnant and breastfeeding individuals, the topical lotion is rapidly absorbed and is clinically shown to soothe any itch and calm irritation. Clinically and dermatologically tested, for adults and children over 12. Suitable for use in pregnancy and when breastfeeding. Alcohol-free, non-sticky, and suitable for vegans. Directions: After cleansing and drying, apply freely to external affected anal area whenever you feel itching or discomfort. Wash hands thoroughly before and after each application of cream. External use only. Ingredients: Aqua, Hamamelis Virginiana(Witch Hazel)Water, Aloe Barbadensis Leaf Juice, Helianthus Annuus(Sunflower)Seed Oil, Ammonium Acryloyldimethyltaurate/VP Copolymer, Prunus Amygdalus Dulcis Oil, Citric Acid, Potassium Sorbate, Sodium Benzoate, L-Menthol, Bisabolol, Benzoic Acid, Calendula Officinalis Flower Extract, Zingiber Officinale(Ginger)Root Extract. Anusol Natural Cream. Always read the label. For the symptomatic relief of haemorrhoids and other anorectal conditions.",health-beauty-personal-care/health-medicines/digestive-health/haemorrhoids
647175011,Applied Nutrition Creatine Powder Strawberry & Raspberry,Applied Nutrition,https://www.ocado.com/products/647175011/details,dietaryInformation | detailedDescription,"Suitable for Vegans | † Flavour image is illustrative only. Strawberry & raspberry flavour† Creatine Monohydrate is suitable for anyone partaking in prolonged or high-intensity exercise, looking to improve physical performance. Applied Nutrition's Creatine provides the purest, most readily absorbed Creatine Monohydrate available. Studies report that the increase of creatine levels will help delay the onset of fatigue, increase energy metabolism in the muscle cells and enhance the body's overall training capability. Key Benefits - Creatine Monohydrate increases physical performance in successive bursts of short-term, high intensity exercise - Mix with shakes or smoothies - Tested for Athletes™ - Suitable for vegans & vegetarians - Halal certifed product",health-beauty-personal-care/health-medicines/sports-nutrition/fitness-supplements | health-beauty-personal-care/health-medicines/sports-nutrition/protein-shop/supplements-powder
